hp_name,ratio_of_sums,n_values,n_models,mean_V_m,grouping_type,n_groups,min_group_size,dataset,seed,family,pool_type,subset,K_actual
max_depth,0.004847200620474945,3,18,0.0024389472957048975,numeric_exact,3,4,adult,4,RF,Rashomon,all,25
n_neighbors,0.557901186813677,3,25,0.0016379565853303702,numeric_tertile,3,5,adult,4,kNN,Rashomon,all,25
weights,0.12166669062947201,2,25,0.0016379565853303702,categorical_exact,2,12,adult,4,kNN,Rashomon,all,25
p,0.03335008675371646,2,25,0.0016379565853303702,numeric_exact,2,9,adult,4,kNN,Rashomon,all,25
learning_rate,0.3757141197458625,4,25,0.004281915779896428,numeric_exact,4,2,adult,4,GBM,Rashomon,HH,25
subsample,0.22731138346359003,3,25,0.004281915779896428,numeric_exact,3,6,adult,4,GBM,Rashomon,HH,25
max_depth,0.13042660426886543,4,25,0.004281915779896428,numeric_exact,4,4,adult,4,GBM,Rashomon,HH,25
n_estimators,0.012222322206911732,3,25,0.004281915779896428,numeric_exact,3,6,adult,4,GBM,Rashomon,HH,25
C,0.4622656107382216,3,25,0.00014058860717968438,numeric_tertile,3,6,adult,4,LogReg,Rashomon,HH,25
l1_ratio,0.009594066823496982,3,25,0.00014058860717968438,numeric_tertile,3,4,adult,4,LogReg,Rashomon,HH,25
learning_rate_init,0.5620227854591445,3,25,0.005499839862554504,numeric_exact,3,5,adult,4,MLP,Rashomon,HH,25
alpha,0.46557476636034645,4,25,0.005499839862554504,numeric_exact,4,5,adult,4,MLP,Rashomon,HH,25
activation,0.21455695129015903,2,25,0.005499839862554504,categorical_exact,2,8,adult,4,MLP,Rashomon,HH,25
hidden_layer_sizes,0.013205546804102153,5,25,0.005499839862554504,categorical_exact,5,2,adult,4,MLP,Rashomon,HH,25
max_features,0.6054879476418533,3,25,0.00833636572973581,categorical_exact,3,3,adult,4,RF,Rashomon,HH,25
min_samples_split,0.07561277482380284,3,25,0.00833636572973581,numeric_exact,3,4,adult,4,RF,Rashomon,HH,25
max_depth,0.0678616443432583,3,18,0.008499122516794888,numeric_exact,3,4,adult,4,RF,Rashomon,HH,25
min_samples_leaf,0.03026872813251337,3,25,0.00833636572973581,numeric_exact,3,5,adult,4,RF,Rashomon,HH,25
n_estimators,0.003302616026587318,3,25,0.00833636572973581,numeric_exact,3,7,adult,4,RF,Rashomon,HH,25
p,0.21738284372420177,2,25,0.00606589618155445,numeric_exact,2,9,adult,4,kNN,Rashomon,HH,25
n_neighbors,0.20027474716801025,3,25,0.00606589618155445,numeric_tertile,3,5,adult,4,kNN,Rashomon,HH,25
weights,0.05330685613951105,2,25,0.00606589618155445,categorical_exact,2,12,adult,4,kNN,Rashomon,HH,25
learning_rate,0.4086355678516993,4,25,0.0011870901775908591,numeric_exact,4,2,adult,4,GBM,Rashomon,non_HH,25
subsample,0.1459901958249826,3,25,0.0011870901775908591,numeric_exact,3,6,adult,4,GBM,Rashomon,non_HH,25
max_depth,0.12262049284794455,4,25,0.0011870901775908591,numeric_exact,4,4,adult,4,GBM,Rashomon,non_HH,25
n_estimators,0.014759019226525333,3,25,0.0011870901775908591,numeric_exact,3,6,adult,4,GBM,Rashomon,non_HH,25
C,0.48739760124333353,3,25,4.839307832204698e-05,numeric_tertile,3,6,adult,4,LogReg,Rashomon,non_HH,25
l1_ratio,0.011055836781688845,3,25,4.839307832204698e-05,numeric_tertile,3,4,adult,4,LogReg,Rashomon,non_HH,25
learning_rate_init,0.6994718518576291,3,25,0.001328025361643463,numeric_exact,3,5,adult,4,MLP,Rashomon,non_HH,25
alpha,0.5383085416574144,4,25,0.001328025361643463,numeric_exact,4,5,adult,4,MLP,Rashomon,non_HH,25
activation,0.16850167538154295,2,25,0.001328025361643463,categorical_exact,2,8,adult,4,MLP,Rashomon,non_HH,25
hidden_layer_sizes,0.02032402734980522,5,25,0.001328025361643463,categorical_exact,5,2,adult,4,MLP,Rashomon,non_HH,25
max_features,0.4802033525919123,3,25,0.0020705561690851967,categorical_exact,3,3,adult,4,RF,Rashomon,non_HH,25
min_samples_leaf,0.08662354971514348,3,25,0.0020705561690851967,numeric_exact,3,5,adult,4,RF,Rashomon,non_HH,25
n_estimators,0.05242899382016951,3,25,0.0020705561690851967,numeric_exact,3,7,adult,4,RF,Rashomon,non_HH,25
min_samples_split,0.051401839844468354,3,25,0.0020705561690851967,numeric_exact,3,4,adult,4,RF,Rashomon,non_HH,25
max_depth,0.025903957818771892,3,18,0.0019152866921921172,numeric_exact,3,4,adult,4,RF,Rashomon,non_HH,25
n_neighbors,0.5989042790529713,3,25,0.0012553376945089614,numeric_tertile,3,5,adult,4,kNN,Rashomon,non_HH,25
weights,0.12553933953404353,2,25,0.0012553376945089614,categorical_exact,2,12,adult,4,kNN,Rashomon,non_HH,25
p,0.10824008909675928,2,25,0.0012553376945089614,numeric_exact,2,9,adult,4,kNN,Rashomon,non_HH,25
learning_rate,0.2819246626780528,3,25,0.0014539079759795892,numeric_exact,3,3,adult,5,GBM,Rashomon,all,25
max_depth,0.13801240852273225,4,25,0.0014539079759795892,numeric_exact,4,2,adult,5,GBM,Rashomon,all,25
n_estimators,0.050181555459465,3,25,0.0014539079759795892,numeric_exact,3,6,adult,5,GBM,Rashomon,all,25
subsample,0.01658894941636204,3,25,0.0014539079759795892,numeric_exact,3,5,adult,5,GBM,Rashomon,all,25
C,0.29938825704816885,3,25,6.232987855491855e-05,numeric_tertile,3,4,adult,5,LogReg,Rashomon,all,25
l1_ratio,0.0006534281176842322,3,25,6.232987855491855e-05,numeric_tertile,3,5,adult,5,LogReg,Rashomon,all,25
learning_rate_init,0.37690521702932755,3,25,0.001514689454760441,numeric_exact,3,6,adult,5,MLP,Rashomon,all,25
hidden_layer_sizes,0.27604107237568437,5,25,0.001514689454760441,categorical_exact,5,4,adult,5,MLP,Rashomon,all,25
activation,0.20477138135429862,2,25,0.001514689454760441,categorical_exact,2,9,adult,5,MLP,Rashomon,all,25
alpha,0.09832601413611558,4,25,0.001514689454760441,numeric_exact,4,5,adult,5,MLP,Rashomon,all,25
max_features,0.44958685061824266,3,25,0.0024808466017158847,categorical_exact,3,4,adult,5,RF,Rashomon,all,25
min_samples_leaf,0.1246996071659344,3,25,0.0024808466017158847,numeric_exact,3,4,adult,5,RF,Rashomon,all,25
max_depth,0.10693840519989715,3,20,0.0022983808339716847,numeric_exact,3,4,adult,5,RF,Rashomon,all,25
n_estimators,0.06305769992222131,3,25,0.0024808466017158847,numeric_exact,3,6,adult,5,RF,Rashomon,all,25
min_samples_split,0.027550288093226533,3,25,0.0024808466017158847,numeric_exact,3,4,adult,5,RF,Rashomon,all,25
n_neighbors,0.43283382485536515,3,25,0.0016645150757058197,numeric_tertile,3,5,adult,5,kNN,Rashomon,all,25
weights,0.10990401815110085,2,25,0.0016645150757058197,categorical_exact,2,12,adult,5,kNN,Rashomon,all,25
p,0.000760206830226534,2,25,0.0016645150757058197,numeric_exact,2,8,adult,5,kNN,Rashomon,all,25
max_depth,0.24559870253282223,4,25,0.004419725693460236,numeric_exact,4,2,adult,5,GBM,Rashomon,HH,25
learning_rate,0.17032814548342612,3,25,0.004419725693460236,numeric_exact,3,3,adult,5,GBM,Rashomon,HH,25
subsample,0.09166255515544039,3,25,0.004419725693460236,numeric_exact,3,5,adult,5,GBM,Rashomon,HH,25
n_estimators,0.07219333537080878,3,25,0.004419725693460236,numeric_exact,3,6,adult,5,GBM,Rashomon,HH,25
C,0.2526687984557682,3,25,0.00010649857247943659,numeric_tertile,3,4,adult,5,LogReg,Rashomon,HH,25
l1_ratio,0.002214101779119193,3,25,0.00010649857247943659,numeric_tertile,3,5,adult,5,LogReg,Rashomon,HH,25
hidden_layer_sizes,0.2930119922000485,5,25,0.004864222861293947,categorical_exact,5,4,adult,5,MLP,Rashomon,HH,25
activation,0.2506025401440851,2,25,0.004864222861293947,categorical_exact,2,9,adult,5,MLP,Rashomon,HH,25
learning_rate_init,0.21590668088392964,3,25,0.004864222861293947,numeric_exact,3,6,adult,5,MLP,Rashomon,HH,25
alpha,0.07869261139413841,4,25,0.004864222861293947,numeric_exact,4,5,adult,5,MLP,Rashomon,HH,25
max_features,0.7866295125076889,3,25,0.00836873001898893,categorical_exact,3,4,adult,5,RF,Rashomon,HH,25
min_samples_leaf,0.2413919170341314,3,25,0.00836873001898893,numeric_exact,3,4,adult,5,RF,Rashomon,HH,25
min_samples_split,0.05936229831764903,3,25,0.00836873001898893,numeric_exact,3,4,adult,5,RF,Rashomon,HH,25
n_estimators,0.030916209211986213,3,25,0.00836873001898893,numeric_exact,3,6,adult,5,RF,Rashomon,HH,25
max_depth,0.018018265752357904,3,20,0.007613448631360861,numeric_exact,3,4,adult,5,RF,Rashomon,HH,25
p,0.37038070916560906,2,25,0.006057572100805909,numeric_exact,2,8,adult,5,kNN,Rashomon,HH,25
n_neighbors,0.06973970332940609,3,25,0.006057572100805909,numeric_tertile,3,5,adult,5,kNN,Rashomon,HH,25
weights,0.014585265440724459,2,25,0.006057572100805909,categorical_exact,2,12,adult,5,kNN,Rashomon,HH,25
learning_rate,0.2919864135980946,3,25,0.001191168385451718,numeric_exact,3,3,adult,5,GBM,Rashomon,non_HH,25
max_depth,0.1265814038966734,4,25,0.001191168385451718,numeric_exact,4,2,adult,5,GBM,Rashomon,non_HH,25
n_estimators,0.046955885695411634,3,25,0.001191168385451718,numeric_exact,3,6,adult,5,GBM,Rashomon,non_HH,25
subsample,0.023898161148410597,3,25,0.001191168385451718,numeric_exact,3,5,adult,5,GBM,Rashomon,non_HH,25
C,0.30489491808594194,3,25,5.841700673967541e-05,numeric_tertile,3,4,adult,5,LogReg,Rashomon,non_HH,25
l1_ratio,0.0012075455842652572,3,25,5.841700673967541e-05,numeric_tertile,3,5,adult,5,LogReg,Rashomon,non_HH,25
learning_rate_init,0.4386801641945604,3,25,0.0012179567761116624,numeric_exact,3,6,adult,5,MLP,Rashomon,non_HH,25
hidden_layer_sizes,0.264879028235987,5,25,0.0012179567761116624,categorical_exact,5,4,adult,5,MLP,Rashomon,non_HH,25
activation,0.17960025054533527,2,25,0.0012179567761116624,categorical_exact,2,9,adult,5,MLP,Rashomon,non_HH,25
alpha,0.10447027393101825,4,25,0.0012179567761116624,numeric_exact,4,5,adult,5,MLP,Rashomon,non_HH,25
max_features,0.2902631002647839,3,25,0.001959243379436849,categorical_exact,3,4,adult,5,RF,Rashomon,non_HH,25
max_depth,0.20943979100739035,3,20,0.0018275229223465017,numeric_exact,3,4,adult,5,RF,Rashomon,non_HH,25
n_estimators,0.13231580563635675,3,25,0.001959243379436849,numeric_exact,3,6,adult,5,RF,Rashomon,non_HH,25
min_samples_leaf,0.06494131407220555,3,25,0.001959243379436849,numeric_exact,3,4,adult,5,RF,Rashomon,non_HH,25
min_samples_split,0.0208271047793961,3,25,0.001959243379436849,numeric_exact,3,4,adult,5,RF,Rashomon,non_HH,25
n_neighbors,0.5143604938460243,3,25,0.0012753374141329901,numeric_tertile,3,5,adult,5,kNN,Rashomon,non_HH,25
weights,0.13343613476381017,2,25,0.0012753374141329901,categorical_exact,2,12,adult,5,kNN,Rashomon,non_HH,25
p,0.0514469412414777,2,25,0.0012753374141329901,numeric_exact,2,8,adult,5,kNN,Rashomon,non_HH,25
learning_rate,0.3140543325646289,4,25,0.0011499394786707163,numeric_exact,4,2,adult,6,GBM,Rashomon,all,25
n_estimators,0.27593843119313244,3,25,0.0011499394786707163,numeric_exact,3,5,adult,6,GBM,Rashomon,all,25
max_depth,0.08599799536043451,4,25,0.0011499394786707163,numeric_exact,4,3,adult,6,GBM,Rashomon,all,25
subsample,0.018702763285238126,3,25,0.0011499394786707163,numeric_exact,3,5,adult,6,GBM,Rashomon,all,25
C,0.21025655991978165,3,25,2.7906625560443252e-05,numeric_tertile,3,7,adult,6,LogReg,Rashomon,all,25
l1_ratio,0.013471885772458399,3,25,2.7906625560443252e-05,numeric_tertile,3,3,adult,6,LogReg,Rashomon,all,25
hidden_layer_sizes,0.3609496584724125,5,25,0.0015905862903946785,categorical_exact,5,4,adult,6,MLP,Rashomon,all,25
learning_rate_init,0.3551574698969698,3,25,0.0015905862903946785,numeric_exact,3,4,adult,6,MLP,Rashomon,all,25
alpha,0.09913343437682032,4,25,0.0015905862903946785,numeric_exact,4,5,adult,6,MLP,Rashomon,all,25
activation,0.008701806011688108,2,25,0.0015905862903946785,categorical_exact,2,12,adult,6,MLP,Rashomon,all,25
max_features,0.7250848872092297,3,25,0.002211496614785587,categorical_exact,3,4,adult,6,RF,Rashomon,all,25
max_depth,0.09330204787005651,3,20,0.0023603334441972537,numeric_exact,3,2,adult,6,RF,Rashomon,all,25
n_estimators,0.0853823145044469,3,25,0.002211496614785587,numeric_exact,3,5,adult,6,RF,Rashomon,all,25
min_samples_leaf,0.060467853949161474,3,25,0.002211496614785587,numeric_exact,3,3,adult,6,RF,Rashomon,all,25
min_samples_split,0.05715755041886967,3,25,0.002211496614785587,numeric_exact,3,7,adult,6,RF,Rashomon,all,25
n_neighbors,0.6443313988552264,3,25,0.001500004290987041,numeric_tertile,3,4,adult,6,kNN,Rashomon,all,25
weights,0.08532883594039246,2,25,0.001500004290987041,categorical_exact,2,11,adult,6,kNN,Rashomon,all,25
p,0.036770721485875284,2,25,0.001500004290987041,numeric_exact,2,11,adult,6,kNN,Rashomon,all,25
n_estimators,0.357124240539448,3,25,0.003314811059522642,numeric_exact,3,5,adult,6,GBM,Rashomon,HH,25
learning_rate,0.3492132273852017,4,25,0.003314811059522642,numeric_exact,4,2,adult,6,GBM,Rashomon,HH,25
max_depth,0.23172245717410755,4,25,0.003314811059522642,numeric_exact,4,3,adult,6,GBM,Rashomon,HH,25
subsample,0.0313914003098374,3,25,0.003314811059522642,numeric_exact,3,5,adult,6,GBM,Rashomon,HH,25
C,0.2047222355739717,3,25,8.102030459365937e-05,numeric_tertile,3,7,adult,6,LogReg,Rashomon,HH,25
l1_ratio,0.01883797072710046,3,25,8.102030459365937e-05,numeric_tertile,3,3,adult,6,LogReg,Rashomon,HH,25
learning_rate_init,0.38360042903106767,3,25,0.0050210680744207205,numeric_exact,3,4,adult,6,MLP,Rashomon,HH,25
hidden_layer_sizes,0.3482723077379021,5,25,0.0050210680744207205,categorical_exact,5,4,adult,6,MLP,Rashomon,HH,25
alpha,0.0827792759798681,4,25,0.0050210680744207205,numeric_exact,4,5,adult,6,MLP,Rashomon,HH,25
activation,0.0038997842318838284,2,25,0.0050210680744207205,categorical_exact,2,12,adult,6,MLP,Rashomon,HH,25
max_features,0.860867835155405,3,25,0.008696117592093492,categorical_exact,3,4,adult,6,RF,Rashomon,HH,25
n_estimators,0.08222916224070367,3,25,0.008696117592093492,numeric_exact,3,5,adult,6,RF,Rashomon,HH,25
min_samples_split,0.06183179173801572,3,25,0.008696117592093492,numeric_exact,3,7,adult,6,RF,Rashomon,HH,25
max_depth,0.04807723419312986,3,20,0.009112590715464136,numeric_exact,3,2,adult,6,RF,Rashomon,HH,25
min_samples_leaf,0.012352034508593727,3,25,0.008696117592093492,numeric_exact,3,3,adult,6,RF,Rashomon,HH,25
n_neighbors,0.5498984108386834,3,25,0.005933222511799032,numeric_tertile,3,4,adult,6,kNN,Rashomon,HH,25
weights,0.05981021301886122,2,25,0.005933222511799032,categorical_exact,2,11,adult,6,kNN,Rashomon,HH,25
p,0.022898925218606953,2,25,0.005933222511799032,numeric_exact,2,11,adult,6,kNN,Rashomon,HH,25
learning_rate,0.2902673711818048,4,25,0.000947868645046709,numeric_exact,4,2,adult,6,GBM,Rashomon,non_HH,25
n_estimators,0.24522994997388764,3,25,0.000947868645046709,numeric_exact,3,5,adult,6,GBM,Rashomon,non_HH,25
max_depth,0.06181117808304569,4,25,0.000947868645046709,numeric_exact,4,3,adult,6,GBM,Rashomon,non_HH,25
subsample,0.024067797099537207,3,25,0.000947868645046709,numeric_exact,3,5,adult,6,GBM,Rashomon,non_HH,25
C,0.21190645840903619,3,25,2.2948952553873332e-05,numeric_tertile,3,7,adult,6,LogReg,Rashomon,non_HH,25
l1_ratio,0.011852282313694427,3,25,2.2948952553873332e-05,numeric_tertile,3,3,adult,6,LogReg,Rashomon,non_HH,25
hidden_layer_sizes,0.3633117000008151,5,25,0.001270382394717262,categorical_exact,5,4,adult,6,MLP,Rashomon,non_HH,25
learning_rate_init,0.3362590956604224,3,25,0.001270382394717262,numeric_exact,3,4,adult,6,MLP,Rashomon,non_HH,25
alpha,0.10466888302472112,4,25,0.001270382394717262,numeric_exact,4,5,adult,6,MLP,Rashomon,non_HH,25
activation,0.010562480519705071,2,25,0.001270382394717262,categorical_exact,2,12,adult,6,MLP,Rashomon,non_HH,25
max_features,0.6096036329312992,3,25,0.0016062169399031253,categorical_exact,3,4,adult,6,RF,Rashomon,non_HH,25
max_depth,0.23207813646688827,3,20,0.0017300723849654036,numeric_exact,3,2,adult,6,RF,Rashomon,non_HH,25
min_samples_leaf,0.08794066411697668,3,25,0.0016062169399031253,numeric_exact,3,3,adult,6,RF,Rashomon,non_HH,25
n_estimators,0.07448376646738089,3,25,0.0016062169399031253,numeric_exact,3,5,adult,6,RF,Rashomon,non_HH,25
min_samples_split,0.04767834025430715,3,25,0.0016062169399031253,numeric_exact,3,7,adult,6,RF,Rashomon,non_HH,25
n_neighbors,0.6371884293269974,3,25,0.0010862041794977067,numeric_tertile,3,4,adult,6,kNN,Rashomon,non_HH,25
weights,0.08714782292674976,2,25,0.0010862041794977067,categorical_exact,2,11,adult,6,kNN,Rashomon,non_HH,25
p,0.07589603328544642,2,25,0.0010862041794977067,numeric_exact,2,11,adult,6,kNN,Rashomon,non_HH,25
learning_rate,0.2677366703104509,3,24,0.0014217615757178552,numeric_exact,3,6,adult,7,GBM,Rashomon,all,25
n_estimators,0.15761173919529478,3,25,0.0014437418847225581,numeric_exact,3,4,adult,7,GBM,Rashomon,all,25
subsample,0.07472637165754244,3,25,0.0014437418847225581,numeric_exact,3,8,adult,7,GBM,Rashomon,all,25
max_depth,0.02164956303630884,4,25,0.0014437418847225581,numeric_exact,4,4,adult,7,GBM,Rashomon,all,25
C,0.23724680090861183,3,25,4.3173952119178815e-05,numeric_tertile,3,7,adult,7,LogReg,Rashomon,all,25
l1_ratio,0.034543255646541406,3,25,4.3173952119178815e-05,numeric_tertile,3,2,adult,7,LogReg,Rashomon,all,25
hidden_layer_sizes,0.29582822498071587,5,25,0.0015908529624257888,categorical_exact,5,3,adult,7,MLP,Rashomon,all,25
learning_rate_init,0.2081048681933039,3,25,0.0015908529624257888,numeric_exact,3,3,adult,7,MLP,Rashomon,all,25
activation,0.07522405507692842,2,25,0.0015908529624257888,categorical_exact,2,11,adult,7,MLP,Rashomon,all,25
alpha,0.007556813414190062,4,25,0.0015908529624257888,numeric_exact,4,5,adult,7,MLP,Rashomon,all,25
max_features,0.6167107755411084,2,25,0.002220758650860253,categorical_exact,2,12,adult,7,RF,Rashomon,all,25
min_samples_leaf,0.14254789475501242,3,25,0.002220758650860253,numeric_exact,3,5,adult,7,RF,Rashomon,all,25
n_estimators,0.06901659498676728,3,25,0.002220758650860253,numeric_exact,3,7,adult,7,RF,Rashomon,all,25
max_depth,0.05970266564393654,3,22,0.0021123924112096157,numeric_exact,3,4,adult,7,RF,Rashomon,all,25
min_samples_split,0.059382225114454096,3,25,0.002220758650860253,numeric_exact,3,5,adult,7,RF,Rashomon,all,25
n_neighbors,0.6596380346196666,3,25,0.0017375069959931798,numeric_tertile,3,5,adult,7,kNN,Rashomon,all,25
weights,0.09835584352436322,2,25,0.0017375069959931798,categorical_exact,2,12,adult,7,kNN,Rashomon,all,25
p,0.006599823513627739,2,25,0.0017375069959931798,numeric_exact,2,9,adult,7,kNN,Rashomon,all,25
learning_rate,0.4927613381918614,3,24,0.004285802618677486,numeric_exact,3,6,adult,7,GBM,Rashomon,HH,25
n_estimators,0.19955015933396936,3,25,0.0043359602543898215,numeric_exact,3,4,adult,7,GBM,Rashomon,HH,25
max_depth,0.09648816666998002,4,25,0.0043359602543898215,numeric_exact,4,4,adult,7,GBM,Rashomon,HH,25
subsample,0.0411041929922204,3,25,0.0043359602543898215,numeric_exact,3,8,adult,7,GBM,Rashomon,HH,25
C,0.2403067187424502,3,25,7.199303073088473e-05,numeric_tertile,3,7,adult,7,LogReg,Rashomon,HH,25
l1_ratio,0.03609033040569339,3,25,7.199303073088473e-05,numeric_tertile,3,2,adult,7,LogReg,Rashomon,HH,25
hidden_layer_sizes,0.253088598240348,5,25,0.00499983775095798,categorical_exact,5,3,adult,7,MLP,Rashomon,HH,25
learning_rate_init,0.21163906523587256,3,25,0.00499983775095798,numeric_exact,3,3,adult,7,MLP,Rashomon,HH,25
activation,0.07355941231194235,2,25,0.00499983775095798,categorical_exact,2,11,adult,7,MLP,Rashomon,HH,25
alpha,0.015483992302752037,4,25,0.00499983775095798,numeric_exact,4,5,adult,7,MLP,Rashomon,HH,25
max_features,0.3784858340366624,2,25,0.00818698768514598,categorical_exact,2,12,adult,7,RF,Rashomon,HH,25
min_samples_split,0.17613035169899396,3,25,0.00818698768514598,numeric_exact,3,5,adult,7,RF,Rashomon,HH,25
min_samples_leaf,0.16449272147780408,3,25,0.00818698768514598,numeric_exact,3,5,adult,7,RF,Rashomon,HH,25
max_depth,0.00542728916136077,3,22,0.008150933133876735,numeric_exact,3,4,adult,7,RF,Rashomon,HH,25
n_estimators,0.00022316455312822227,3,25,0.00818698768514598,numeric_exact,3,7,adult,7,RF,Rashomon,HH,25
p,0.3203486944376932,2,25,0.006669925328535919,numeric_exact,2,9,adult,7,kNN,Rashomon,HH,25
n_neighbors,0.2653451070286621,3,25,0.006669925328535919,numeric_tertile,3,5,adult,7,kNN,Rashomon,HH,25
weights,0.059282388879619334,2,25,0.006669925328535919,categorical_exact,2,12,adult,7,kNN,Rashomon,HH,25
learning_rate,0.21196452251495967,3,24,0.0011808401340839192,numeric_exact,3,6,adult,7,GBM,Rashomon,non_HH,25
n_estimators,0.1395792843427888,3,25,0.0012004501830015742,numeric_exact,3,4,adult,7,GBM,Rashomon,non_HH,25
subsample,0.08251410191457346,3,25,0.0012004501830015742,numeric_exact,3,8,adult,7,GBM,Rashomon,non_HH,25
max_depth,0.04070557668250873,4,25,0.0012004501830015742,numeric_exact,4,4,adult,7,GBM,Rashomon,non_HH,25
C,0.23671252559868713,3,25,4.074970824084421e-05,numeric_tertile,3,7,adult,7,LogReg,Rashomon,non_HH,25
l1_ratio,0.034310419470473794,3,25,4.074970824084421e-05,numeric_tertile,3,2,adult,7,LogReg,Rashomon,non_HH,25
hidden_layer_sizes,0.3051094205599798,5,25,0.0013040911746433669,categorical_exact,5,3,adult,7,MLP,Rashomon,non_HH,25
learning_rate_init,0.2014515484398269,3,25,0.0013040911746433669,numeric_exact,3,3,adult,7,MLP,Rashomon,non_HH,25
activation,0.07340691278750472,2,25,0.0013040911746433669,categorical_exact,2,11,adult,7,MLP,Rashomon,non_HH,25
alpha,0.009373970767524092,4,25,0.0013040911746433669,numeric_exact,4,5,adult,7,MLP,Rashomon,non_HH,25
max_features,0.573200259613383,2,25,0.0017188829868952568,categorical_exact,2,12,adult,7,RF,Rashomon,non_HH,25
min_samples_leaf,0.1475865947599653,3,25,0.0017188829868952568,numeric_exact,3,5,adult,7,RF,Rashomon,non_HH,25
n_estimators,0.0885913641111837,3,25,0.0017188829868952568,numeric_exact,3,7,adult,7,RF,Rashomon,non_HH,25
max_depth,0.0753026879367528,3,22,0.0016044339307100398,numeric_exact,3,4,adult,7,RF,Rashomon,non_HH,25
min_samples_split,0.06196437451966998,3,25,0.0017188829868952568,numeric_exact,3,5,adult,7,RF,Rashomon,non_HH,25
n_neighbors,0.6819317164715695,3,25,0.0013225948779077958,numeric_tertile,3,5,adult,7,kNN,Rashomon,non_HH,25
weights,0.09409761629715449,2,25,0.0013225948779077958,categorical_exact,2,12,adult,7,kNN,Rashomon,non_HH,25
p,0.06255745560403674,2,25,0.0013225948779077958,numeric_exact,2,9,adult,7,kNN,Rashomon,non_HH,25
learning_rate,0.24720922185245592,3,25,0.0012777114929427122,numeric_exact,3,5,adult,8,GBM,Rashomon,all,25
max_depth,0.07439182728230069,3,24,0.0012847409533646062,numeric_exact,3,7,adult,8,GBM,Rashomon,all,25
n_estimators,0.0376062806861853,3,25,0.0012777114929427122,numeric_exact,3,5,adult,8,GBM,Rashomon,all,25
subsample,0.00575084099397882,3,25,0.0012777114929427122,numeric_exact,3,7,adult,8,GBM,Rashomon,all,25
C,0.44198284122651904,3,25,1.382451079050239e-05,numeric_tertile,3,4,adult,8,LogReg,Rashomon,all,25
l1_ratio,0.1346980895600696,3,25,1.382451079050239e-05,numeric_tertile,3,8,adult,8,LogReg,Rashomon,all,25
learning_rate_init,0.4828917665661159,3,25,0.0013496011004278752,numeric_exact,3,5,adult,8,MLP,Rashomon,all,25
activation,0.14009519885876587,2,25,0.0013496011004278752,categorical_exact,2,11,adult,8,MLP,Rashomon,all,25
hidden_layer_sizes,0.04370153329046027,4,24,0.0013531801155756658,categorical_exact,4,5,adult,8,MLP,Rashomon,all,25
alpha,0.042441496815867556,4,25,0.0013496011004278752,numeric_exact,4,5,adult,8,MLP,Rashomon,all,25
max_features,0.21188184153186526,3,25,0.0024772290035709656,categorical_exact,3,3,adult,8,RF,Rashomon,all,25
n_estimators,0.18421623397734227,3,25,0.0024772290035709656,numeric_exact,3,6,adult,8,RF,Rashomon,all,25
min_samples_split,0.16573274721184938,3,25,0.0024772290035709656,numeric_exact,3,2,adult,8,RF,Rashomon,all,25
max_depth,0.1544745644386539,3,18,0.002496060413704532,numeric_exact,3,2,adult,8,RF,Rashomon,all,25
min_samples_leaf,0.14788838123606363,3,25,0.0024772290035709656,numeric_exact,3,5,adult,8,RF,Rashomon,all,25
n_neighbors,0.5772892393750965,3,25,0.001551205824208383,numeric_tertile,3,4,adult,8,kNN,Rashomon,all,25
weights,0.08599663606994708,2,25,0.001551205824208383,categorical_exact,2,12,adult,8,kNN,Rashomon,all,25
p,0.050583084699155685,2,25,0.001551205824208383,numeric_exact,2,12,adult,8,kNN,Rashomon,all,25
learning_rate,0.2537607158352349,3,25,0.003662434723469335,numeric_exact,3,5,adult,8,GBM,Rashomon,HH,25
subsample,0.07674311763812033,3,25,0.003662434723469335,numeric_exact,3,7,adult,8,GBM,Rashomon,HH,25
n_estimators,0.037656408384684606,3,25,0.003662434723469335,numeric_exact,3,5,adult,8,GBM,Rashomon,HH,25
max_depth,0.01030702713766406,3,24,0.0036270085808291636,numeric_exact,3,7,adult,8,GBM,Rashomon,HH,25
C,0.3823080422823385,3,25,2.7402222449224906e-05,numeric_tertile,3,4,adult,8,LogReg,Rashomon,HH,25
l1_ratio,0.12155548240814645,3,25,2.7402222449224906e-05,numeric_tertile,3,8,adult,8,LogReg,Rashomon,HH,25
learning_rate_init,0.4451025268038363,3,25,0.00483370376511622,numeric_exact,3,5,adult,8,MLP,Rashomon,HH,25
activation,0.11664913623984105,2,25,0.00483370376511622,categorical_exact,2,11,adult,8,MLP,Rashomon,HH,25
alpha,0.02836941841530598,4,25,0.00483370376511622,numeric_exact,4,5,adult,8,MLP,Rashomon,HH,25
hidden_layer_sizes,0.021953254565968288,4,24,0.004878052383599911,categorical_exact,4,5,adult,8,MLP,Rashomon,HH,25
max_features,0.5346538795265208,3,25,0.00946413984221586,categorical_exact,3,3,adult,8,RF,Rashomon,HH,25
min_samples_leaf,0.24075624791108566,3,25,0.00946413984221586,numeric_exact,3,5,adult,8,RF,Rashomon,HH,25
min_samples_split,0.07737756696668101,3,25,0.00946413984221586,numeric_exact,3,2,adult,8,RF,Rashomon,HH,25
n_estimators,0.01585635611757381,3,25,0.00946413984221586,numeric_exact,3,6,adult,8,RF,Rashomon,HH,25
